"TDS #","BUILDING #",BOROUGH,"HOUSE #",STREET,ADDRESS,CITY,STATE,"ZIP CODE",BIN,BLOCK,LOT,"BOROUGH/BLOCK/LOT #","CENSUS TRACT (2010)","NEIGHBORHOOD TABULATION AREA CODE","NEIGHBORHOOD TABULATION AREA NAME","COMMUNITY DISTRICT","CITY COUNCIL DISTRICT","STATE ASSEMBLY DISTRICT","STATE SENATE DISTRICT","US CONGRESSIONAL DISTRICT",LATITUDE,LONGITUDE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
53,29,QUEENS,155-09,"71ST AVENUE","155-09 71ST AVENUE",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731097535823,-73.813518958085,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,155-07,"71ST AVENUE","155-07 71ST AVENUE",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731101622113,-73.813813207441,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,155-05,"71ST AVENUE","155-05 71ST AVENUE",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731116555164,-73.814116918056,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,70-11,"KISSENA BOULEVARD","70-11 KISSENA BOULEVARD",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731369376887,-73.814173166656,40.732902,-73.814693,1,street_center,,"Kissena Blvd",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,70-07,"KISSENA BOULEVARD","70-07 KISSENA BOULEVARD",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731535441042,-73.814163210827,40.732902,-73.814693,1,street_center,,"Kissena Blvd",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,70-05,"KISSENA BOULEVARD","70-05 KISSENA BOULEVARD",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.73158275996,-73.814400386554,40.732902,-73.814693,1,street_center,,"Kissena Blvd",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,154-06,"JEWEL AVENUE","154-06 JEWEL AVENUE",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731875058491,-73.814309395192,40.728093,-73.830621,1,street_center,,"Jewel Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,29,QUEENS,154-02,"JEWEL AVENUE","154-02 JEWEL AVENUE",FLUSHING,NY,11367,4451594,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.73188274525,-73.814598892211,40.728093,-73.830621,1,street_center,,"Jewel Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,30,QUEENS,70-25,"KISSENA BOULEVARD","70-25 KISSENA BOULEVARD",FLUSHING,NY,11367,4451584,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.73108652403,-73.814730441657,40.732902,-73.814693,1,street_center,,"Kissena Blvd",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,30,QUEENS,70-29,"KISSENA BOULEVARD","70-29 KISSENA BOULEVARD",FLUSHING,NY,11367,4451584,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730931061944,-73.814597981651,40.732902,-73.814693,1,street_center,,"Kissena Blvd",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,30,QUEENS,154-01,"71ST AVENUE","154-01 71ST AVENUE",FLUSHING,NY,11367,4451584,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730652990633,-73.814556040393,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,31,QUEENS,155-01,"71ST AVENUE","155-01 71ST AVENUE",FLUSHING,NY,11367,4451585,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730576453355,-73.813973623303,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,31,QUEENS,154-05,"71ST AVENUE","154-05 71ST AVENUE",FLUSHING,NY,11367,4451585,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730735527195,-73.81410606989,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,32,QUEENS,155-11,"71ST AVENUE","155-11 71ST AVENUE",FLUSHING,NY,11367,4451587,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731202396006,-73.813047798298,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,32,QUEENS,155-15,"71ST AVENUE","155-15 71ST AVENUE",FLUSHING,NY,11367,4451587,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.731050539005,-73.812912862515,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,33,QUEENS,156-07,"71ST AVENUE","156-07 71ST AVENUE",FLUSHING,NY,11367,4451586,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730593186003,-73.812413983429,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,33,QUEENS,156-03,"71ST AVENUE","156-03 71ST AVENUE",FLUSHING,NY,11367,4451586,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730745025025,-73.812536955253,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,34,QUEENS,156-15,"71ST AVENUE","156-15 71ST AVENUE",FLUSHING,NY,11367,4451588,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730775790092,-73.811957066047,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,34,QUEENS,156-17,"71ST AVENUE","156-17 71ST AVENUE",FLUSHING,NY,11367,4451588,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730497716913,-73.811915135909,40.728597,-73.820839,0.87,street_center,,"71st Ave",,,Flushing,NY,"Queens County",11367,US,"TIGER/Line® dataset from the US Census Bureau"
53,35,QUEENS,70-40,"PARSONS BOULEVARD","70-40 PARSONS BOULEVARD",FLUSHING,NY,11365,4451593,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730633619946,-73.811201303991,40.732996,-73.810569,1,street_center,,"Parsons Blvd",,,"Fresh Meadows",NY,"Queens County",11365,US,"TIGER/Line® dataset from the US Census Bureau"
53,35,QUEENS,70-38,"PARSONS BOULEVARD","70-38 PARSONS BOULEVARD",FLUSHING,NY,11365,4451593,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.730915302611,-73.811243222195,40.732996,-73.810569,1,street_center,,"Parsons Blvd",,,"Fresh Meadows",NY,"Queens County",11365,US,"TIGER/Line® dataset from the US Census Bureau"
53,35,QUEENS,70-30,"PARSONS BOULEVARD","70-30 PARSONS BOULEVARD",FLUSHING,NY,11365,4451593,6792,1,4067920001,122702,QN38,"Pomonok-Flushing Heights-Hillcrest",8,24,27,16,6,40.73117892592,-73.811280443784,40.732996,-73.810569,1,street_center,,"Parsons Blvd",,,"Fresh Meadows",NY,"Queens County",11365,US,"TIGER/Line® dataset from the US Census Bureau"
505,1,QUEENS,40-01,"12TH STREET","40-01 12TH STREET","LONG ISLAND CITY",NY,11101,4441787,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755710540539,-73.94278523417,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,1,QUEENS,40-02,"12TH STREET","40-02 12TH STREET","LONG ISLAND CITY",NY,11101,4441788,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755549433738,-73.942623945444,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,1,QUEENS,40-03,"12TH STREET","40-03 12TH STREET","LONG ISLAND CITY",NY,11101,4441789,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755433346687,-73.942279276952,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,1,QUEENS,40-04,"12TH STREET","40-04 12TH STREET","LONG ISLAND CITY",NY,11101,4441790,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755232658584,-73.942009232231,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,1,QUEENS,40-05,"12TH STREET","40-05 12TH STREET","LONG ISLAND CITY",NY,11101,4441791,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755167054099,-73.941759423782,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,2,QUEENS,40-06,"12TH STREET","40-06 12TH STREET","LONG ISLAND CITY",NY,11101,4441792,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755009967658,-73.942101490092,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,2,QUEENS,40-07,"12TH STREET","40-07 12TH STREET","LONG ISLAND CITY",NY,11101,4595587,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.754769422049,-73.942207550354,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,2,QUEENS,40-08,"12TH STREET","40-08 12TH STREET","LONG ISLAND CITY",NY,11101,4595588,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.754633784837,-73.942438828535,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,3,QUEENS,40-09,"12TH STREET","40-09 12TH STREET","LONG ISLAND CITY",NY,11101,4441793,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.75434947429,-73.942542996879,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,3,QUEENS,40-10,"12TH STREET","40-10 12TH STREET","LONG ISLAND CITY",NY,11101,4441794,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.754513933632,-73.942707536129,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,3,QUEENS,40-11,"12TH STREET","40-11 12TH STREET","LONG ISLAND CITY",NY,11101,4441795,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.754626381483,-73.943054240523,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,3,QUEENS,40-12,"12TH STREET","40-12 12TH STREET","LONG ISLAND CITY",NY,11101,4441796,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.754831151895,-73.943320722781,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,3,QUEENS,40-13,"12TH STREET","40-13 12TH STREET","LONG ISLAND CITY",NY,11101,4441797,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.754887755635,-73.943578881762,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,4,QUEENS,40-14,"12TH STREET","40-14 12TH STREET","LONG ISLAND CITY",NY,11101,4441798,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755051685233,-73.943219215415,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,4,QUEENS,40-15,"12TH STREET","40-15 12TH STREET","LONG ISLAND CITY",NY,11101,4595589,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755281804084,-73.94311898168,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,4,QUEENS,40-16,"12TH STREET","40-16 12TH STREET","LONG ISLAND CITY",NY,11101,4595590,470,200,4004700200,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755422500143,-73.942893666673,40.756997,-73.941482,0.87,street_center,,"12th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,9,QUEENS,40-01,"10TH STREET","40-01 10TH STREET","LONG ISLAND CITY",NY,11101,4433379,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756523169056,-73.94431945602,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,9,QUEENS,40-02,"10TH STREET","40-02 10TH STREET","LONG ISLAND CITY",NY,11101,4433380,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756361718204,-73.944157287953,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,9,QUEENS,40-03,"10TH STREET","40-03 10TH STREET","LONG ISLAND CITY",NY,11101,4433381,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756244601983,-73.943812628852,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,9,QUEENS,40-04,"10TH STREET","40-04 10TH STREET","LONG ISLAND CITY",NY,11101,4433382,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756035207989,-73.943535592015,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,9,QUEENS,40-05,"10TH STREET","40-05 10TH STREET","LONG ISLAND CITY",NY,11101,4433383,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755976272663,-73.943291877987,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,10,QUEENS,40-06,"10TH STREET","40-06 10TH STREET","LONG ISLAND CITY",NY,11101,4433384,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755743569726,-73.9434682956,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,10,QUEENS,40-07,"10TH STREET","40-07 10TH STREET","LONG ISLAND CITY",NY,11101,4595579,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755618288965,-73.943814847012,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,10,QUEENS,40-08,"10TH STREET","40-08 10TH STREET","LONG ISLAND CITY",NY,11101,4595580,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755381710685,-73.943786764292,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,11,QUEENS,40-09,"10TH STREET","40-09 10TH STREET","LONG ISLAND CITY",NY,11101,4433385,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755163236196,-73.94407320339,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,11,QUEENS,40-10,"10TH STREET","40-10 10TH STREET","LONG ISLAND CITY",NY,11101,4595581,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755313826634,-73.944176773759,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,12,QUEENS,40-11,"10TH STREET","40-11 10TH STREET","LONG ISLAND CITY",NY,11101,4433387,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755728207746,-73.944977910766,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,12,QUEENS,40-12,"10TH STREET","40-12 10TH STREET","LONG ISLAND CITY",NY,11101,4595583,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.755742657916,-73.945213576191,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,13,QUEENS,40-13,"10TH STREET","40-13 10TH STREET","LONG ISLAND CITY",NY,11101,4433388,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756032370723,-73.944912331264,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,13,QUEENS,40-14,"10TH STREET","40-14 10TH STREET","LONG ISLAND CITY",NY,11101,4595585,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756087778422,-73.944603546819,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,13,QUEENS,40-15,"10TH STREET","40-15 10TH STREET","LONG ISLAND CITY",NY,11101,4595586,470,100,4004700100,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756374498575,-73.944551458551,40.751755,-73.948932,0.87,street_center,,"10th St",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,19,QUEENS,40-01,"VERNON BOULEVARD","40-01 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4433367,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.757431549945,-73.945776442949,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,19,QUEENS,40-02,"VERNON BOULEVARD","40-02 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4433368,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.757261814485,-73.945636670958,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,19,QUEENS,40-03,"VERNON BOULEVARD","40-03 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4433369,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.757115095661,-73.945306683781,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,19,QUEENS,40-04,"VERNON BOULEVARD","40-04 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4433370,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756899663609,-73.945059447072,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,19,QUEENS,40-05,"VERNON BOULEVARD","40-05 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4433371,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756820409306,-73.944810912542,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,20,QUEENS,40-06,"VERNON BOULEVARD","40-06 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4433372,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756640239506,-73.94518180182,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,20,QUEENS,40-07,"VERNON BOULEVARD","40-07 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4595575,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.75641269983,-73.945316325706,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
505,20,QUEENS,40-08,"VERNON BOULEVARD","40-08 VERNON BOULEVARD","LONG ISLAND CITY",NY,11101,4595576,470,1,4004700001,25,QN68,"Queensbridge-Ravenswood-Long Island City",1,26,37,12,12,40.756294530352,-73.945554458621,40.743035,-73.953815,1,street_center,,"Vernon Blvd",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
